,lead_number,activity_score,profile_score,converted
8182,587391,14.0,18.0,0
8183,587384,13.0,17.0,0
8184,587378,14.0,17.0,1
8185,587376,14.0,15.0,0
8186,587366,17.0,15.0,0
8187,587365,14.0,17.0,0
8188,587357,11.0,17.0,0
8189,587356,14.0,18.0,1
8190,587348,14.0,17.0,0
8191,587341,14.0,17.0,0
8192,587329,14.0,18.0,0
8193,587323,14.0,17.0,0
8194,587320,14.0,17.0,0
8195,587314,14.0,15.0,0
8196,587310,16.0,15.0,0
8197,587309,16.0,17.0,1
8198,587308,14.0,17.0,0
8199,587303,14.0,17.0,0
8200,587293,12.0,15.0,0
8201,587286,15.0,18.0,0
8202,587284,16.0,18.0,0
8203,587277,,,0
8204,587261,14.0,17.0,0
8205,587260,14.0,17.0,0
8206,587259,15.0,15.0,0
8207,587258,14.0,17.0,0
8208,587252,15.0,15.0,1
8209,587249,14.0,17.0,0
8210,587247,14.0,16.0,1
8211,587243,15.0,14.0,1
8212,587238,16.0,15.0,0
8213,587225,14.0,18.0,1
8214,587218,15.0,15.0,0
8215,587205,17.0,15.0,0
8216,587204,,,0
8217,587160,15.0,16.0,0
8218,587155,16.0,17.0,1
8219,587146,17.0,16.0,1
8220,587135,15.0,18.0,1
8221,587131,16.0,15.0,0
8222,587130,15.0,14.0,0
8223,587128,17.0,15.0,0
8224,587108,14.0,18.0,1
8225,587105,13.0,17.0,1
8226,587103,14.0,18.0,1
8227,587099,14.0,18.0,0
8228,587094,15.0,15.0,1
8229,587089,14.0,20.0,1
8230,587083,14.0,14.0,0
8231,587079,14.0,16.0,0
8232,587059,17.0,15.0,0
8233,587053,13.0,18.0,1
8234,587046,15.0,18.0,1
8235,587045,15.0,18.0,1
8236,587043,15.0,16.0,0
8237,587040,15.0,17.0,1
8238,587032,14.0,15.0,0
8239,587028,14.0,20.0,1
8240,587019,14.0,13.0,0
8241,587010,13.0,16.0,0
8242,586987,14.0,17.0,1
8243,586948,14.0,20.0,1
8244,586930,13.0,18.0,0
8245,586917,17.0,15.0,0
8246,586896,14.0,15.0,0
8247,586883,13.0,18.0,0
8248,586870,15.0,14.0,1
8249,586864,14.0,18.0,0
8250,586857,14.0,18.0,0
8251,586854,11.0,18.0,0
8252,586850,,,0
8253,586843,14.0,17.0,0
8254,586837,15.0,15.0,0
8255,586836,13.0,20.0,1
8256,586835,15.0,15.0,0
8257,586828,15.0,20.0,1
8258,586827,14.0,18.0,0
8259,586820,15.0,18.0,0
8260,586806,16.0,15.0,0
8261,586802,15.0,18.0,1
8262,586799,15.0,20.0,1
8263,586780,15.0,16.0,0
8264,586776,16.0,16.0,0
8265,586771,15.0,16.0,1
8266,586770,14.0,14.0,0
8267,586758,15.0,14.0,1
8268,586757,14.0,15.0,1
8269,586726,11.0,15.0,0
8270,586710,15.0,20.0,1
8271,586709,15.0,12.0,1
8272,586705,13.0,16.0,0
8273,586701,15.0,15.0,1
8274,586693,,,0
8275,586680,13.0,18.0,0
8276,586678,15.0,16.0,1
8277,586673,13.0,18.0,1
8278,586658,13.0,18.0,0
8279,586652,15.0,18.0,0
8280,586641,10.0,15.0,0
8281,586640,16.0,18.0,0
8282,586638,14.0,18.0,1
8283,586634,12.0,15.0,0
8284,586633,15.0,15.0,1
8285,586631,16.0,18.0,0
8286,586629,15.0,20.0,1
8287,586622,17.0,15.0,0
8288,586613,15.0,16.0,0
8289,586595,13.0,15.0,0
8290,586593,17.0,15.0,1
8291,586577,14.0,15.0,0
8292,586563,15.0,16.0,1
8293,586552,14.0,15.0,1
8294,586550,15.0,15.0,0
8295,586544,15.0,16.0,1
8296,586542,15.0,14.0,1
8297,586524,15.0,15.0,1
8298,586521,14.0,15.0,0
8299,586511,13.0,15.0,0
8300,586496,14.0,18.0,0
8301,586483,17.0,15.0,0
8302,586455,14.0,15.0,0
8303,586447,14.0,18.0,0
8304,586443,15.0,15.0,1
8305,586427,17.0,15.0,0
8306,586414,14.0,15.0,0
8307,586401,13.0,18.0,0
8308,586397,14.0,17.0,0
8309,586394,15.0,16.0,1
8310,586393,16.0,15.0,1
8311,586388,14.0,15.0,0
8312,586385,14.0,17.0,0
8313,586377,16.0,18.0,0
8314,586364,15.0,17.0,1
8315,586362,17.0,15.0,0
8316,586359,15.0,15.0,0
8317,586357,14.0,15.0,0
8318,586353,13.0,17.0,0
8319,586351,17.0,15.0,0
8320,586349,15.0,16.0,1
8321,586345,15.0,15.0,1
8322,586343,17.0,15.0,1
8323,586331,16.0,15.0,0
8324,586326,17.0,15.0,0
8325,586323,15.0,17.0,1
8326,586315,16.0,18.0,1
8327,586308,,,1
8328,586307,17.0,15.0,0
8329,586296,16.0,15.0,0
8330,586293,15.0,18.0,1
8331,586292,15.0,18.0,0
8332,586285,14.0,16.0,0
8333,586259,14.0,15.0,0
8334,586254,15.0,15.0,1
8335,586246,16.0,15.0,1
8336,586245,17.0,15.0,0
8337,586241,17.0,15.0,0
8338,586237,14.0,15.0,1
8339,586222,15.0,15.0,1
8340,586221,15.0,15.0,0
8341,586199,17.0,15.0,0
8342,586194,14.0,18.0,0
8343,586175,15.0,18.0,0
8344,586173,17.0,15.0,0
8345,586167,17.0,15.0,0
8346,586158,15.0,18.0,0
8347,586156,15.0,13.0,1
8348,586148,14.0,18.0,1
8349,586145,16.0,18.0,0
8350,586139,10.0,16.0,0
8351,586138,15.0,15.0,1
8352,586124,16.0,15.0,0
8353,586109,16.0,15.0,0
8354,586108,14.0,15.0,0
8355,586106,16.0,15.0,0
8356,586104,14.0,16.0,0
8357,586075,14.0,18.0,0
8358,586071,11.0,18.0,0
8359,586069,13.0,17.0,0
8360,586052,17.0,15.0,0
8361,586022,13.0,18.0,0
8362,586016,15.0,19.0,1
8363,586002,14.0,15.0,0
8364,585995,16.0,17.0,0
8365,585990,12.0,16.0,0
8366,585977,14.0,18.0,0
8367,585963,13.0,18.0,0
8368,585950,14.0,16.0,0
8369,585939,14.0,18.0,0
8370,585927,15.0,14.0,1
8371,585910,13.0,17.0,0
8372,585892,14.0,15.0,1
8373,585890,17.0,17.0,0
8374,585888,15.0,17.0,0
8375,585872,14.0,17.0,1
8376,585871,13.0,17.0,0
8377,585870,14.0,16.0,0
8378,585868,12.0,18.0,0
8379,585865,14.0,17.0,0
8380,585859,15.0,15.0,0
8381,585851,13.0,16.0,0
8382,585830,13.0,15.0,0
8383,585829,15.0,15.0,0
8384,585824,15.0,17.0,1
8385,585822,14.0,17.0,1
8386,585819,17.0,15.0,0
8387,585811,14.0,17.0,0
8388,585800,15.0,18.0,0
8389,585799,15.0,16.0,1
8390,585792,17.0,15.0,0
8391,585790,15.0,20.0,1
8392,585785,16.0,15.0,1
8393,585775,15.0,18.0,0
8394,585772,13.0,18.0,1
8395,585761,,,1
8396,585757,14.0,15.0,0
8397,585751,14.0,18.0,1
8398,585749,12.0,16.0,0
8399,585742,14.0,15.0,1
8400,585740,14.0,16.0,0
8401,585726,12.0,15.0,0
8402,585724,14.0,15.0,1
8403,585722,15.0,15.0,1
8404,585712,15.0,16.0,1
8405,585710,12.0,13.0,0
8406,585709,16.0,17.0,1
8407,585704,17.0,15.0,0
8408,585703,14.0,15.0,1
8409,585697,14.0,19.0,1
8410,585688,17.0,15.0,0
8411,585648,13.0,15.0,1
8412,585646,15.0,15.0,1
8413,585643,15.0,18.0,1
8414,585642,14.0,18.0,0
8415,585616,14.0,16.0,1
8416,585607,14.0,18.0,0
8417,585600,16.0,15.0,0
8418,585585,13.0,18.0,0
8419,585581,14.0,18.0,1
8420,585574,16.0,15.0,1
8421,585573,17.0,15.0,0
8422,585544,14.0,15.0,0
8423,585535,15.0,16.0,1
8424,585534,11.0,15.0,0
8425,585505,17.0,15.0,0
8426,585501,15.0,18.0,0
8427,585497,,,0
8428,585484,17.0,15.0,0
8429,585477,15.0,15.0,1
8430,585475,17.0,15.0,0
8431,585457,14.0,13.0,0
8432,585443,14.0,17.0,1
8433,585440,14.0,16.0,0
8434,585438,14.0,17.0,1
8435,585427,14.0,20.0,1
8436,585416,16.0,15.0,0
8437,585411,13.0,17.0,0
8438,585409,14.0,18.0,0
8439,585406,17.0,15.0,0
8440,585405,16.0,16.0,0
8441,585403,15.0,16.0,1
8442,585401,15.0,15.0,0
8443,585399,15.0,16.0,1
8444,585394,17.0,15.0,0
8445,585392,14.0,19.0,1
8446,585388,15.0,16.0,0
8447,585386,15.0,18.0,0
8448,585382,13.0,15.0,0
8449,585381,,,0
8450,585377,15.0,15.0,0
8451,585373,15.0,17.0,1
8452,585362,14.0,14.0,1
8453,585361,15.0,15.0,0
8454,585357,14.0,18.0,0
8455,585348,14.0,18.0,0
8456,585344,8.0,15.0,0
8457,585343,16.0,15.0,0
8458,585340,16.0,15.0,0
8459,585336,12.0,18.0,0
8460,585325,14.0,16.0,1
8461,585303,16.0,15.0,1
8462,585301,13.0,18.0,0
8463,585291,17.0,15.0,0
8464,585283,15.0,15.0,0
8465,585282,15.0,17.0,1
8466,585281,14.0,15.0,0
8467,585274,17.0,15.0,0
8468,585273,14.0,18.0,0
8469,585269,13.0,17.0,0
8470,585266,13.0,15.0,0
8471,585243,14.0,16.0,0
8472,585230,15.0,17.0,0
8473,585174,15.0,17.0,1
8474,585167,13.0,17.0,0
8475,585145,14.0,15.0,1
8476,585142,14.0,15.0,0
8477,585140,14.0,18.0,0
8478,585120,14.0,15.0,0
8479,585071,14.0,15.0,1
8480,585062,14.0,16.0,0
8481,585052,15.0,12.0,0
8482,585039,13.0,18.0,0
8483,585023,15.0,17.0,1
8484,585016,14.0,18.0,0
8485,585010,13.0,17.0,0
8486,584995,11.0,16.0,0
8487,584990,15.0,18.0,0
8488,584936,15.0,18.0,0
8489,584935,14.0,16.0,0
8490,584932,13.0,16.0,0
8491,584908,14.0,17.0,0
8492,584906,14.0,15.0,1
8493,584897,15.0,18.0,0
8494,584881,15.0,17.0,1
8495,584858,14.0,18.0,1
8496,584842,13.0,14.0,0
8497,584840,10.0,17.0,0
8498,584832,14.0,17.0,0
8499,584822,14.0,17.0,1
8500,584821,17.0,18.0,0
8501,584805,16.0,18.0,0
8502,584802,13.0,18.0,0
8503,584788,14.0,15.0,0
8504,584779,14.0,15.0,0
8505,584774,14.0,18.0,1
8506,584760,12.0,15.0,0
8507,584754,12.0,18.0,0
8508,584750,16.0,17.0,0
8509,584730,16.0,15.0,1
8510,584727,14.0,16.0,1
8511,584703,14.0,15.0,1
8512,584702,15.0,15.0,0
8513,584697,14.0,15.0,0
8514,584691,15.0,18.0,1
8515,584683,14.0,13.0,1
8516,584681,,,1
8517,584668,17.0,15.0,0
8518,584660,14.0,16.0,1
8519,584655,13.0,18.0,0
8520,584650,15.0,18.0,0
8521,584649,14.0,16.0,1
8522,584636,15.0,17.0,1
8523,584632,13.0,13.0,0
8524,584622,14.0,16.0,0
8525,584613,14.0,16.0,0
8526,584607,14.0,18.0,0
8527,584604,15.0,18.0,0
8528,584603,13.0,18.0,0
8529,584599,13.0,17.0,0
8530,584595,14.0,15.0,0
8531,584591,14.0,17.0,0
8532,584579,13.0,18.0,0
8533,584574,15.0,16.0,0
8534,584573,13.0,18.0,1
8535,584572,17.0,15.0,0
8536,584568,14.0,13.0,0
8537,584561,14.0,16.0,0
8538,584540,14.0,15.0,1
8539,584538,14.0,20.0,1
8540,584531,13.0,15.0,0
8541,584528,14.0,15.0,1
8542,584514,16.0,15.0,0
8543,584507,14.0,15.0,0
8544,584504,,,0
8545,584496,14.0,15.0,0
8546,584482,14.0,16.0,0
8547,584481,15.0,19.0,1
8548,584475,14.0,15.0,0
8549,584471,14.0,18.0,0
8550,584464,15.0,15.0,0
8551,584463,15.0,16.0,1
8552,584456,14.0,18.0,1
8553,584443,13.0,15.0,0
8554,584441,13.0,18.0,0
8555,584427,15.0,15.0,0
8556,584422,14.0,17.0,1
8557,584415,17.0,15.0,0
8558,584408,16.0,15.0,0
8559,584395,11.0,16.0,0
8560,584394,12.0,15.0,0
8561,584390,10.0,15.0,0
8562,584385,13.0,14.0,1
8563,584379,14.0,17.0,0
8564,584366,15.0,15.0,1
8565,584357,13.0,15.0,0
8566,584352,12.0,14.0,1
8567,584347,13.0,15.0,1
8568,584341,15.0,20.0,1
8569,584340,11.0,15.0,0
8570,584335,15.0,18.0,1
8571,584327,14.0,15.0,1
8572,584324,9.0,18.0,0
8573,584323,15.0,15.0,0
8574,584310,14.0,19.0,1
8575,584303,16.0,15.0,0
8576,584301,15.0,20.0,1
8577,584299,13.0,18.0,0
8578,584298,14.0,18.0,1
8579,584292,13.0,17.0,0
8580,584286,16.0,15.0,1
8581,584278,14.0,17.0,1
8582,584277,14.0,15.0,1
8583,584274,15.0,19.0,1
8584,584266,14.0,17.0,0
8585,584265,17.0,15.0,0
8586,584248,14.0,17.0,0
8587,584241,14.0,15.0,1
8588,584237,16.0,15.0,0
8589,584235,16.0,17.0,0
8590,584219,14.0,15.0,0
8591,584202,15.0,14.0,1
8592,584198,13.0,17.0,1
8593,584197,14.0,15.0,0
8594,584186,,,1
8595,584185,15.0,17.0,0
8596,584182,15.0,16.0,0
8597,584160,16.0,20.0,1
8598,584152,17.0,15.0,0
8599,584115,16.0,18.0,1
8600,584110,13.0,18.0,0
8601,584098,15.0,15.0,1
8602,584094,14.0,18.0,0
8603,584084,15.0,15.0,0
8604,584076,15.0,18.0,0
8605,584063,13.0,17.0,0
8606,584061,15.0,18.0,0
8607,584059,14.0,15.0,0
8608,584056,14.0,19.0,0
8609,584055,13.0,19.0,0
8610,584037,15.0,16.0,0
8611,584032,13.0,19.0,0
8612,584027,17.0,16.0,0
8613,584024,14.0,17.0,0
8614,584023,14.0,16.0,0
8615,584008,13.0,18.0,0
8616,584000,14.0,18.0,0
8617,583981,14.0,19.0,1
8618,583972,14.0,15.0,0
8619,583969,16.0,17.0,0
8620,583960,13.0,18.0,1
8621,583957,15.0,16.0,1
8622,583946,15.0,18.0,1
8623,583940,15.0,15.0,1
8624,583931,14.0,20.0,1
8625,583924,15.0,17.0,1
8626,583921,13.0,20.0,0
8627,583891,13.0,20.0,0
8628,583887,10.0,20.0,0
8629,583875,15.0,15.0,0
8630,583847,15.0,18.0,0
8631,583845,14.0,15.0,0
8632,583831,14.0,15.0,0
8633,583824,15.0,18.0,0
8634,583823,14.0,19.0,0
8635,583811,15.0,17.0,1
8636,583809,,,0
8637,583802,14.0,15.0,0
8638,583789,16.0,18.0,1
8639,583781,14.0,17.0,0
8640,583774,15.0,20.0,0
8641,583761,15.0,17.0,1
8642,583760,14.0,20.0,1
8643,583755,15.0,15.0,0
8644,583752,14.0,18.0,0
8645,583745,15.0,18.0,1
8646,583743,14.0,20.0,1
8647,583741,13.0,18.0,0
8648,583735,15.0,19.0,1
8649,583730,11.0,18.0,0
8650,583729,14.0,19.0,1
8651,583728,17.0,15.0,0
8652,583723,17.0,15.0,0
8653,583709,17.0,15.0,0
8654,583708,17.0,15.0,0
8655,583698,16.0,15.0,0
8656,583694,17.0,16.0,0
8657,583688,11.0,18.0,0
8658,583687,13.0,17.0,0
8659,583681,15.0,19.0,0
8660,583666,17.0,15.0,0
8661,583663,11.0,18.0,0
8662,583653,15.0,17.0,1
8663,583649,18.0,15.0,0
8664,583641,14.0,18.0,0
8665,583640,15.0,15.0,0
8666,583629,15.0,15.0,0
8667,583627,14.0,16.0,0
8668,583622,13.0,20.0,0
8669,583616,8.0,16.0,0
8670,583614,15.0,15.0,0
8671,583612,13.0,19.0,0
8672,583608,13.0,15.0,0
8673,583602,16.0,16.0,1
8674,583595,14.0,19.0,0
8675,583585,15.0,15.0,0
8676,583582,13.0,15.0,0
8677,583580,14.0,16.0,1
8678,583576,17.0,14.0,0
8679,583573,14.0,20.0,0
8680,583571,17.0,15.0,0
8681,583564,14.0,19.0,1
8682,583559,14.0,15.0,0
8683,583546,14.0,13.0,0
8684,583534,16.0,15.0,1
8685,583529,11.0,15.0,0
8686,583528,14.0,18.0,1
8687,583526,14.0,19.0,1
8688,583522,10.0,17.0,0
8689,583520,14.0,15.0,0
8690,583515,15.0,15.0,0
8691,583509,17.0,15.0,0
8692,583508,14.0,20.0,0
8693,583505,13.0,18.0,0
8694,583498,17.0,15.0,0
8695,583491,15.0,15.0,0
8696,583476,14.0,15.0,0
8697,583473,10.0,18.0,0
8698,583471,14.0,20.0,0
8699,583464,12.0,18.0,0
8700,583446,12.0,18.0,0
8701,583441,15.0,18.0,1
8702,583438,14.0,17.0,0
8703,583437,15.0,15.0,0
8704,583435,13.0,20.0,1
8705,583434,15.0,18.0,0
8706,583427,13.0,15.0,0
8707,583421,13.0,19.0,0
8708,583407,16.0,20.0,0
8709,583406,14.0,17.0,0
8710,583405,17.0,13.0,0
8711,583404,14.0,15.0,1
8712,583400,17.0,15.0,0
8713,583381,13.0,15.0,0
8714,583373,15.0,18.0,1
8715,583368,14.0,16.0,0
8716,583357,15.0,17.0,1
8717,583340,14.0,17.0,0
8718,583333,13.0,20.0,0
8719,583307,13.0,16.0,1
8720,583301,13.0,20.0,0
8721,583294,11.0,16.0,0
8722,583285,14.0,20.0,1
8723,583270,14.0,16.0,0
8724,583269,13.0,19.0,0
8725,583251,16.0,15.0,0
8726,583243,13.0,18.0,0
8727,583234,16.0,19.0,0
8728,583233,15.0,20.0,1
8729,583217,14.0,15.0,1
8730,583208,14.0,20.0,1
8731,583178,12.0,17.0,0
8732,583176,15.0,11.0,1
8733,583170,15.0,17.0,0
8734,583169,14.0,19.0,1
8735,583143,16.0,15.0,0
8736,583141,14.0,16.0,0
8737,583138,16.0,20.0,0
8738,583135,10.0,20.0,0
8739,583130,13.0,18.0,0
8740,583118,12.0,16.0,0
8741,583111,14.0,20.0,0
8742,583105,14.0,15.0,1
8743,583104,16.0,16.0,1
8744,583088,15.0,20.0,0
8745,583083,13.0,16.0,1
8746,583080,15.0,15.0,1
8747,583075,17.0,15.0,0
8748,583069,14.0,19.0,1
8749,583055,14.0,19.0,1
8750,583042,15.0,16.0,1
8751,583036,13.0,18.0,0
8752,583035,17.0,18.0,0
8753,583030,13.0,16.0,0
8754,583025,13.0,16.0,1
8755,583015,14.0,20.0,0
8756,583004,11.0,18.0,0
8757,583002,15.0,17.0,1
8758,582994,14.0,19.0,0
8759,582991,14.0,19.0,1
8760,582988,15.0,15.0,0
8761,582983,14.0,20.0,1
8762,582963,17.0,15.0,0
8763,582955,16.0,16.0,1
8764,582942,14.0,20.0,0
8765,582943,15.0,15.0,0
8766,582938,15.0,13.0,0
8767,582936,14.0,16.0,0
8768,582928,14.0,19.0,0
8769,582921,13.0,16.0,0
8770,582917,12.0,15.0,0
8771,582904,15.0,15.0,0
8772,582896,15.0,14.0,0
8773,582889,11.0,15.0,0
8774,582882,14.0,15.0,0
8775,582875,13.0,20.0,0
8776,582872,15.0,20.0,1
8777,582870,15.0,16.0,0
8778,582868,17.0,14.0,1
8779,582863,13.0,19.0,0
8780,582852,16.0,19.0,0
8781,582846,14.0,18.0,0
8782,582845,14.0,15.0,0
8783,582833,14.0,18.0,0
8784,582814,17.0,15.0,0
8785,582798,15.0,19.0,1
8786,582790,14.0,17.0,1
8787,582776,14.0,18.0,1
8788,582777,13.0,20.0,0
8789,582775,17.0,15.0,0
8790,582756,14.0,17.0,1
8791,582755,,,1
8792,582751,13.0,20.0,0
8793,582750,15.0,13.0,0
8794,582746,13.0,19.0,0
8795,582737,14.0,16.0,0
8796,582736,14.0,16.0,0
8797,582730,17.0,15.0,0
8798,582727,15.0,20.0,1
8799,582721,12.0,18.0,0
8800,582718,9.0,19.0,0
8801,582709,14.0,20.0,1
8802,582700,14.0,16.0,0
8803,582690,14.0,15.0,0
8804,582686,13.0,18.0,0
8805,582683,15.0,18.0,1
8806,582678,14.0,15.0,0
8807,582675,13.0,20.0,0
8808,582673,15.0,15.0,0
8809,582665,17.0,15.0,0
8810,582654,15.0,20.0,0
8811,582647,15.0,18.0,0
8812,582634,13.0,20.0,0
8813,582628,14.0,20.0,1
8814,582621,15.0,16.0,0
8815,582619,13.0,19.0,0
8816,582614,14.0,20.0,1
8817,582611,14.0,18.0,1
8818,582607,16.0,15.0,1
8819,582605,13.0,15.0,1
8820,582600,14.0,17.0,0
8821,582589,14.0,18.0,0
8822,582587,17.0,16.0,0
8823,582579,15.0,20.0,1
8824,582571,13.0,20.0,0
8825,582567,16.0,14.0,0
8826,582566,17.0,19.0,0
8827,582560,,,0
8828,582554,14.0,19.0,0
8829,582550,16.0,18.0,0
8830,582544,14.0,13.0,0
8831,582543,13.0,19.0,1
8832,582525,13.0,14.0,0
8833,582517,14.0,19.0,0
8834,582504,13.0,16.0,0
8835,582498,14.0,17.0,0
8836,582488,14.0,16.0,0
8837,582472,16.0,15.0,0
8838,582470,12.0,19.0,0
8839,582469,15.0,18.0,0
8840,582448,15.0,18.0,1
8841,582437,16.0,16.0,1
8842,582425,15.0,16.0,0
8843,582424,14.0,14.0,0
8844,582419,14.0,20.0,1
8845,582406,11.0,18.0,0
8846,582396,15.0,18.0,0
8847,582389,15.0,16.0,0
8848,582386,14.0,16.0,0
8849,582385,,,0
8850,582381,15.0,18.0,1
8851,582361,13.0,20.0,0
8852,582360,13.0,16.0,0
8853,582355,17.0,15.0,0
8854,582353,14.0,20.0,1
8855,582348,15.0,18.0,1
8856,582344,17.0,16.0,0
8857,582338,13.0,18.0,0
8858,582334,14.0,16.0,0
8859,582333,14.0,18.0,1
8860,582325,16.0,16.0,0
8861,582315,14.0,16.0,0
8862,582313,14.0,20.0,1
8863,582309,14.0,19.0,0
8864,582307,15.0,20.0,1
8865,582304,14.0,20.0,1
8866,582299,17.0,16.0,0
8867,582296,15.0,18.0,1
8868,582295,15.0,16.0,0
8869,582287,10.0,16.0,0
8870,582269,17.0,14.0,0
8871,582244,15.0,18.0,1
8872,582241,14.0,18.0,0
8873,582240,15.0,16.0,1
8874,582230,15.0,16.0,1
8875,582225,14.0,15.0,0
8876,582223,13.0,15.0,0
8877,582217,17.0,15.0,0
8878,582213,14.0,20.0,0
8879,582206,13.0,20.0,0
8880,582199,14.0,20.0,1
8881,582195,12.0,19.0,0
8882,582194,13.0,16.0,0
8883,582193,14.0,16.0,0
8884,582192,13.0,16.0,0
8885,582172,12.0,20.0,1
8886,582170,14.0,15.0,1
8887,582159,14.0,15.0,0
8888,582156,14.0,19.0,1
8889,582154,14.0,19.0,1
8890,582152,13.0,17.0,0
8891,582151,15.0,19.0,1
8892,582144,17.0,16.0,0
8893,582137,15.0,15.0,0
8894,582135,16.0,16.0,0
8895,582133,15.0,16.0,1
8896,582130,17.0,15.0,0
8897,582125,16.0,16.0,1
8898,582124,17.0,16.0,0
8899,582107,15.0,16.0,1
8900,582101,13.0,20.0,0
8901,582097,14.0,20.0,0
8902,582094,15.0,20.0,1
8903,582084,12.0,20.0,0
8904,582083,14.0,17.0,1
8905,582057,17.0,14.0,0
8906,582047,15.0,20.0,1
8907,582045,15.0,15.0,1
8908,582018,17.0,16.0,0
8909,582002,15.0,15.0,1
8910,581992,11.0,20.0,0
8911,581991,15.0,15.0,1
8912,581986,17.0,15.0,0
8913,581979,15.0,16.0,0
8914,581971,15.0,15.0,0
8915,581970,15.0,16.0,1
8916,581968,14.0,19.0,0
8917,581969,17.0,15.0,0
8918,581952,14.0,20.0,0
8919,581950,16.0,16.0,0
8920,581947,14.0,17.0,1
8921,581942,13.0,15.0,0
8922,581941,16.0,14.0,0
8923,581925,15.0,15.0,1
8924,581919,14.0,20.0,0
8925,581908,14.0,19.0,0
8926,581905,11.0,14.0,0
8927,581902,14.0,19.0,0
8928,581888,15.0,12.0,1
8929,581886,14.0,16.0,0
8930,581876,16.0,15.0,0
8931,581875,16.0,15.0,0
8932,581868,17.0,15.0,0
8933,581862,15.0,17.0,1
8934,581860,14.0,19.0,1
8935,581851,14.0,20.0,0
8936,581847,17.0,16.0,0
8937,581821,14.0,15.0,0
8938,581820,14.0,18.0,1
8939,581807,14.0,18.0,0
8940,581802,15.0,16.0,0
8941,581797,14.0,17.0,1
8942,581796,14.0,18.0,1
8943,581789,14.0,17.0,1
8944,581766,15.0,16.0,0
8945,581763,17.0,16.0,0
8946,581759,15.0,18.0,1
8947,581753,15.0,14.0,0
8948,581751,15.0,15.0,0
8949,581727,13.0,16.0,1
8950,581724,14.0,18.0,1
8951,581723,15.0,18.0,0
8952,581712,14.0,13.0,0
8953,581705,15.0,14.0,1
8954,581700,13.0,20.0,0
8955,581686,17.0,16.0,0
8956,581667,14.0,20.0,0
8957,581655,14.0,16.0,0
8958,581653,15.0,20.0,0
8959,581650,15.0,13.0,1
8960,581644,14.0,20.0,0
8961,581641,14.0,15.0,0
8962,581639,13.0,18.0,1
8963,581637,14.0,16.0,1
8964,581635,14.0,16.0,0
8965,581627,17.0,15.0,0
8966,581625,15.0,20.0,1
8967,581606,14.0,16.0,0
8968,581589,16.0,17.0,0
8969,581587,17.0,15.0,0
8970,581574,14.0,16.0,0
8971,581564,15.0,17.0,1
8972,581561,15.0,18.0,1
8973,581551,13.0,18.0,0
8974,581538,14.0,20.0,0
8975,581529,13.0,19.0,0
8976,581521,14.0,16.0,0
8977,581515,15.0,18.0,1
8978,581513,14.0,16.0,1
8979,581511,13.0,20.0,0
8980,581506,15.0,16.0,1
8981,581494,14.0,15.0,0
8982,581490,14.0,13.0,0
8983,581489,13.0,17.0,0
8984,581459,16.0,15.0,1
8985,581457,15.0,18.0,1
8986,581456,16.0,18.0,1
8987,581455,14.0,18.0,1
8988,581419,12.0,15.0,0
8989,581416,15.0,16.0,1
8990,581415,14.0,20.0,0
8991,581414,16.0,14.0,0
8992,581413,16.0,16.0,0
8993,581407,14.0,17.0,1
8994,581406,14.0,20.0,0
8995,581400,15.0,20.0,1
8996,581388,11.0,15.0,0
8997,581375,13.0,18.0,0
8998,581372,13.0,16.0,0
8999,581371,15.0,16.0,1
9000,581358,16.0,16.0,0
9001,581356,15.0,19.0,0
9002,581353,15.0,17.0,0
9003,581351,15.0,16.0,1
9004,581323,14.0,16.0,1
9005,581322,15.0,15.0,1
9006,581304,13.0,16.0,0
9007,581303,14.0,17.0,1
9008,581301,14.0,20.0,1
9009,581292,16.0,16.0,0
9010,581287,14.0,19.0,0
9011,581286,15.0,18.0,0
9012,581283,15.0,17.0,0
9013,581268,14.0,19.0,0
9014,581267,14.0,16.0,1
9015,581257,14.0,20.0,1
9016,581254,16.0,20.0,1
9017,581253,15.0,20.0,1
9018,581242,14.0,15.0,0
9019,581232,16.0,16.0,0
9020,581214,14.0,17.0,1
9021,581211,14.0,16.0,1
9022,581207,14.0,20.0,1
9023,581179,10.0,16.0,0
9024,581171,15.0,18.0,0
9025,581167,14.0,19.0,0
9026,581165,13.0,18.0,0
9027,581162,14.0,16.0,1
9028,581161,15.0,15.0,1
9029,581159,16.0,15.0,1
9030,581157,14.0,15.0,1
9031,581136,15.0,18.0,1
9032,581135,14.0,15.0,1
9033,581132,13.0,20.0,0
9034,581130,14.0,20.0,1
9035,581127,14.0,15.0,1
9036,581126,12.0,20.0,0
9037,581125,14.0,18.0,1
9038,581123,14.0,18.0,0
9039,581115,15.0,15.0,1
9040,581103,16.0,15.0,1
9041,581079,15.0,15.0,0
9042,581077,15.0,19.0,0
9043,581058,14.0,16.0,1
9044,581051,15.0,18.0,1
9045,581047,15.0,17.0,0
9046,581045,14.0,18.0,1
9047,581040,14.0,15.0,0
9048,581024,16.0,15.0,1
9049,581016,14.0,20.0,1
9050,581014,14.0,16.0,0
9051,580992,11.0,18.0,0
9052,580966,14.0,15.0,0
9053,580955,16.0,18.0,0
9054,580939,14.0,19.0,1
9055,580937,13.0,17.0,0
9056,580931,16.0,15.0,0
9057,580929,7.0,20.0,0
9058,580914,15.0,18.0,0
9059,580911,15.0,15.0,1
9060,580908,14.0,20.0,0
