,lead_number,origin,source,no_email,converted,visits,visit_time,visit_pages,last_activity,country,specialization,hear_about,occupation,matters_most,search,recommendations,quality,profile,city,activity_index,profile_index,mti_copy,last_notable
7993,588589,Landing Page Submission,Google,0,1,6.0,1069,2.0,SMS Sent,Hong Kong,Marketing Management,Word Of Mouth,Unemployed,Better Career Prospects,0,0,High in Relevance,Potential Lead,Mumbai,2,3,1,SMS Sent
7994,588573,Landing Page Submission,Google,0,1,2.0,442,2.0,SMS Sent,India,Human Resource Management,Online Search,Unemployed,Better Career Prospects,0,0,Not Sure,Unknown,Mumbai,2,3,0,SMS Sent
7995,588569,API,Organic Search,0,0,4.0,190,4.0,SMS Sent,unknown,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,2,2,0,Modified
7996,588567,Landing Page Submission,Direct Traffic,0,1,5.0,1551,5.0,SMS Sent,India,Finance Management,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Mumbai,2,3,1,Modified
7997,588564,Landing Page Submission,Google,0,0,4.0,285,4.0,Form Submitted on Website,India,Operations Management,Student of SomeSchool,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Mumbai,2,3,0,Modified
7998,588554,Landing Page Submission,Organic Search,0,0,4.0,209,4.0,Email Opened,India,IT Projects Management,Unknown,Unemployed,Better Career Prospects,0,0,Might be,Unknown,Mumbai,1,2,1,Email Opened
7999,588553,Landing Page Submission,Direct Traffic,0,0,1.0,212,1.0,Converted to Lead,India,Human Resource Management,Unknown,Unemployed,Better Career Prospects,0,0,Worst,Student of SomeSchool,Other Metro Cities,3,2,1,Modified
8000,588546,Landing Page Submission,Direct Traffic,0,0,4.0,241,2.0,Email Opened,India,Business Administration,Unknown,Unemployed,Better Career Prospects,0,0,Worst,Other Leads,Mumbai,1,3,1,Email Opened
8001,588534,Landing Page Submission,Organic Search,0,0,17.0,286,9.0,Email Opened,India,Marketing Management,Unknown,Unemployed,Better Career Prospects,0,0,Not Sure,Unknown,Thane & Outskirts,3,2,1,Email Opened
8002,588519,Landing Page Submission,Direct Traffic,1,1,8.0,346,8.0,SMS Sent,India,"Banking, Investment And Insurance",Online Search,Unemployed,Better Career Prospects,0,0,High in Relevance,Unknown,Mumbai,2,3,0,SMS Sent
8003,588514,Landing Page Submission,Direct Traffic,0,0,4.0,67,2.0,SMS Sent,India,IT Projects Management,Unknown,Unemployed,Better Career Prospects,0,0,Might be,Unknown,Mumbai,1,2,1,SMS Sent
8004,588500,Landing Page Submission,Direct Traffic,0,0,2.0,206,2.0,Email Opened,India,IT Projects Management,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Thane & Outskirts,2,1,1,Email Opened
8005,588485,Landing Page Submission,Organic Search,1,0,6.0,124,2.0,Page Visited on Website,India,IT Projects Management,Unknown,Unemployed,Better Career Prospects,0,0,Worst,Student of SomeSchool,Thane & Outskirts,3,1,0,Page Visited on Website
8006,588479,Landing Page Submission,Social Media,0,0,3.0,164,3.0,Page Visited on Website,India,Travel and Tourism,Unknown,Unemployed,Better Career Prospects,0,0,Not Sure,Unknown,Other Cities,2,1,1,Modified
8007,588474,Landing Page Submission,Google,0,0,3.0,344,3.0,Converted to Lead,India,Finance Management,Advertisements,Unknown,Unknown,0,0,Unknown,Unknown,Mumbai,2,3,0,Modified
8008,588458,Landing Page Submission,Direct Traffic,0,1,2.0,900,2.0,Converted to Lead,India,Healthcare Management,Unknown,Working Professional,Better Career Prospects,0,0,Might be,Unknown,Unknown,2,1,0,Modified
8009,588449,Landing Page Submission,Google,0,0,4.0,1370,4.0,Email Opened,India,Operations Management,Other,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Other Cities,2,2,0,Email Opened
8010,588437,Landing Page Submission,Direct Traffic,0,0,2.0,44,2.0,Email Opened,India,Media and Advertising,Unknown,Unemployed,Better Career Prospects,0,0,Worst,Student of SomeSchool,Mumbai,3,2,1,Email Opened
8011,588435,API,Organic Search,0,0,2.0,598,2.0,Converted to Lead,India,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,2,2,0,Modified
8012,588401,Landing Page Submission,Direct Traffic,1,0,1.0,137,1.0,Email Bounced,India,Business Administration,Unknown,Unemployed,Better Career Prospects,0,0,Not Sure,Unknown,Mumbai,2,3,0,Modified
8013,588395,Landing Page Submission,Direct Traffic,0,0,2.0,205,2.0,Email Opened,India,Marketing Management,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Mumbai,2,3,1,Modified
8014,588391,Landing Page Submission,Direct Traffic,0,0,7.0,313,7.0,SMS Sent,India,IT Projects Management,Unknown,Unemployed,Better Career Prospects,0,0,Might be,Unknown,Mumbai,2,2,0,SMS Sent
8015,588381,Landing Page Submission,Google,0,0,2.0,63,2.0,Page Visited on Website,India,Unknown,Online Search,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Mumbai,2,3,0,Modified
8016,588369,Landing Page Submission,Organic Search,0,0,7.0,96,7.0,SMS Sent,India,"Banking, Investment And Insurance",Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Mumbai,2,3,1,SMS Sent
8017,588327,Landing Page Submission,Direct Traffic,0,0,4.0,158,1.33,Page Visited on Website,India,Services Excellence,Unknown,Unemployed,Better Career Prospects,0,0,Not Sure,Unknown,Tier II Cities,2,1,1,Page Visited on Website
8018,588319,API,Olark Chat,0,0,0.0,0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,3,2,0,Olark Chat Conversation
8019,588317,Landing Page Submission,Google,1,0,1.0,1936,1.0,Email Bounced,India,Retail Management,Other,Unemployed,Better Career Prospects,0,0,Might be,Unknown,Mumbai,2,3,0,Email Bounced
8020,588310,Landing Page Submission,Direct Traffic,0,0,2.0,742,2.0,Email Opened,India,IT Projects Management,Unknown,Unemployed,Better Career Prospects,0,0,Worst,Unknown,Mumbai,1,2,1,Email Opened
8021,588291,Landing Page Submission,Google,0,1,3.0,1015,3.0,Olark Chat Conversation,India,Supply Chain Management,Advertisements,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Other Cities of Maharashtra,2,2,0,Modified
8022,588279,Landing Page Submission,Direct Traffic,0,0,2.0,61,2.0,SMS Sent,India,Marketing Management,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Mumbai,2,3,1,SMS Sent
8023,588271,API,Google,0,1,2.0,1122,2.0,SMS Sent,India,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,SMS Sent
8024,588264,API,Google,1,1,2.0,1465,2.0,SMS Sent,India,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,SMS Sent
8025,588255,API,Direct Traffic,0,1,9.0,1448,1.8,Email Opened,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Email Opened
8026,588240,API,Olark Chat,0,0,0.0,0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,3,2,0,Modified
8027,588238,API,Google,0,1,2.0,1261,1.0,SMS Sent,India,Human Resource Management,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,3,2,0,SMS Sent
8028,588222,Lead Add Form,Reference,1,1,0.0,0,0.0,SMS Sent,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Might be,Unknown,Unknown,2,2,0,Modified
8029,588212,Landing Page Submission,Direct Traffic,0,0,2.0,404,2.0,SMS Sent,India,Finance Management,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Other Metro Cities,2,2,1,SMS Sent
8030,588209,Lead Add Form,Reference,0,1,0.0,0,0.0,Email Opened,Unknown,Human Resource Management,Unknown,Unemployed,Better Career Prospects,0,0,High in Relevance,Potential Lead,Other Metro Cities,2,3,0,Email Opened
8031,588203,Landing Page Submission,Direct Traffic,0,0,3.0,431,3.0,Email Opened,India,Supply Chain Management,Online Search,Unemployed,Better Career Prospects,0,0,Low in Relevance,Other Leads,Other Cities,2,2,0,Email Opened
8032,588197,API,Google,0,1,2.0,67,2.0,SMS Sent,India,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,SMS Sent
8033,588195,Landing Page Submission,Direct Traffic,0,0,2.0,1119,2.0,Email Opened,India,Operations Management,Unknown,Unemployed,Better Career Prospects,0,0,Worst,Student of SomeSchool,Tier II Cities,3,2,1,Email Opened
8034,588188,Landing Page Submission,Organic Search,0,1,13.0,954,4.33,Olark Chat Conversation,India,Media and Advertising,Unknown,Unemployed,Better Career Prospects,0,0,Not Sure,Unknown,Mumbai,3,2,1,Modified
8035,588185,API,Olark Chat,0,1,0.0,0,0.0,SMS Sent,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,3,2,0,SMS Sent
8036,588182,API,Olark Chat,0,0,0.0,0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,3,2,0,Modified
8037,588179,Landing Page Submission,Direct Traffic,0,0,3.0,286,3.0,Olark Chat Conversation,India,Marketing Management,Unknown,Unemployed,Better Career Prospects,0,0,Not Sure,Unknown,Other Metro Cities,2,2,1,Modified
8038,588170,Landing Page Submission,Direct Traffic,0,1,6.0,721,1.5,Olark Chat Conversation,India,Supply Chain Management,Unknown,Unemployed,Better Career Prospects,0,0,High in Relevance,Unknown,Mumbai,2,3,1,Modified
8039,588165,API,Olark Chat,0,1,0.0,0,0.0,Email Opened,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Email Opened
8040,588160,API,Direct Traffic,0,0,7.0,653,1.75,Page Visited on Website,India,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,2,2,0,Page Visited on Website
8041,588159,API,Olark Chat,0,0,0.0,0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,3,2,0,Modified
8042,588158,Lead Add Form,Reference,0,0,0.0,347,0.0,Had a Phone Conversation,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Might be,Potential Lead,Unknown,2,3,0,Modified
8043,588144,API,Olark Chat,0,1,6.0,1094,2.0,SMS Sent,India,Operations Management,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Mumbai,2,2,1,SMS Sent
8044,588143,Lead Add Form,Reference,0,1,1.0,790,1.0,SMS Sent,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Might be,Potential Lead,Unknown,2,3,0,SMS Sent
8045,588140,Landing Page Submission,Direct Traffic,1,0,6.0,15,6.0,SMS Sent,India,Human Resource Management,Unknown,Unemployed,Better Career Prospects,0,0,Not Sure,Unknown,Mumbai,1,3,1,SMS Sent
8046,588139,Landing Page Submission,Google,0,0,4.0,99,4.0,Email Link Clicked,India,Operations Management,Online Search,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Mumbai,1,3,0,Modified
8047,588132,Landing Page Submission,Google,0,1,9.0,1339,3.0,Form Submitted on Website,India,Human Resource Management,Other,Working Professional,Better Career Prospects,0,0,Might be,Unknown,Mumbai,2,3,1,Modified
8048,588131,Lead Add Form,Reference,0,1,0.0,0,0.0,SMS Sent,Unknown,Marketing Management,Unknown,Working Professional,Better Career Prospects,0,0,Might be,Potential Lead,Unknown,2,3,0,SMS Sent
8049,588126,API,Organic Search,0,0,7.0,1379,3.5,Email Opened,India,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Email Opened
8050,588124,Landing Page Submission,Organic Search,0,1,9.0,986,9.0,SMS Sent,India,Media and Advertising,Unknown,Unemployed,Better Career Prospects,0,0,Might be,Unknown,Mumbai,2,2,1,SMS Sent
8051,588115,API,Google,0,0,3.0,1152,3.0,Email Link Clicked,India,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Email Link Clicked
8052,588111,Lead Add Form,Reference,0,1,0.0,0,0.0,SMS Sent,Unknown,Human Resource Management,Unknown,Working Professional,Better Career Prospects,0,0,Might be,Potential Lead,Unknown,2,3,0,SMS Sent
8053,588107,Landing Page Submission,Google,0,1,3.0,1283,3.0,SMS Sent,India,Operations Management,Online Search,Unemployed,Better Career Prospects,0,0,Might be,Potential Lead,Mumbai,2,3,0,SMS Sent
8054,588106,Lead Add Form,Reference,0,0,0.0,123,0.0,Had a Phone Conversation,Unknown,Human Resource Management,Unknown,Working Professional,Better Career Prospects,0,0,Might be,Potential Lead,Unknown,2,3,0,Modified
8055,588104,Lead Add Form,Reference,0,1,0.0,0,0.0,SMS Sent,Unknown,Marketing Management,Unknown,Working Professional,Better Career Prospects,0,0,Might be,Potential Lead,Unknown,2,3,0,SMS Sent
8056,588102,Lead Add Form,Reference,0,1,0.0,0,0.0,SMS Sent,Unknown,Human Resource Management,Unknown,Working Professional,Better Career Prospects,0,0,Might be,Potential Lead,Unknown,2,3,0,SMS Sent
8057,588097,Lead Add Form,Reference,0,0,0.0,711,0.0,Had a Phone Conversation,Unknown,Marketing Management,Unknown,Working Professional,Better Career Prospects,0,0,Might be,Potential Lead,Unknown,2,3,0,Modified
8058,588096,Landing Page Submission,Direct Traffic,1,0,2.0,124,2.0,SMS Sent,United States,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Worst,Unknown,Unknown,2,2,0,SMS Sent
8059,588094,Lead Add Form,Reference,0,1,0.0,0,0.0,SMS Sent,Unknown,"Banking, Investment And Insurance",Unknown,Working Professional,Better Career Prospects,0,0,Might be,Potential Lead,Unknown,2,3,0,SMS Sent
8060,588093,Lead Add Form,Reference,0,1,0.0,0,0.0,SMS Sent,Unknown,Supply Chain Management,Unknown,Working Professional,Better Career Prospects,0,0,Might be,Potential Lead,Unknown,2,3,0,SMS Sent
8061,588088,Landing Page Submission,Google,0,1,3.0,1191,3.0,Email Opened,India,Business Administration,Word Of Mouth,Unemployed,Better Career Prospects,0,0,Low in Relevance,Dual Specialization Student,Mumbai,2,3,0,Email Opened
8062,588076,Lead Add Form,Reference,0,0,0.0,0,0.0,Email Opened,Unknown,Marketing Management,Unknown,Working Professional,Better Career Prospects,0,0,Might be,Potential Lead,Unknown,2,3,0,Modified
8063,588075,Lead Add Form,Reference,0,1,0.0,1208,0.0,Unreachable,Unknown,International Business,Unknown,Working Professional,Better Career Prospects,0,0,High in Relevance,Potential Lead,Unknown,2,3,0,Modified
8064,588073,API,Direct Traffic,0,0,3.0,94,3.0,Email Link Clicked,India,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Modified
8065,588070,Lead Add Form,Reference,0,1,0.0,0,0.0,Email Link Clicked,Unknown,Finance Management,Unknown,Working Professional,Better Career Prospects,0,0,High in Relevance,Potential Lead,Unknown,2,3,0,Modified
8066,588069,Landing Page Submission,Direct Traffic,0,0,2.0,289,2.0,SMS Sent,United States,Unknown,Online Search,Unemployed,Better Career Prospects,0,0,Might be,Unknown,Mumbai,2,3,0,SMS Sent
8067,588065,API,Organic Search,0,1,2.0,306,1.0,SMS Sent,India,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,SMS Sent
8068,588064,Lead Add Form,Reference,0,1,0.0,0,0.0,Email Opened,Unknown,Marketing Management,Unknown,Unemployed,Better Career Prospects,0,0,Might be,Potential Lead,Unknown,2,3,0,Email Opened
8069,588061,Lead Add Form,Reference,0,0,0.0,1028,0.0,Unknown,Unknown,Human Resource Management,Unknown,Working Professional,Better Career Prospects,0,0,Might be,Potential Lead,Unknown,2,3,0,Modified
8070,588058,Lead Add Form,Reference,0,1,0.0,0,0.0,SMS Sent,Unknown,Marketing Management,Unknown,Working Professional,Better Career Prospects,0,0,Might be,Potential Lead,Unknown,2,3,0,SMS Sent
8071,588051,Lead Add Form,Reference,0,1,0.0,341,0.0,Had a Phone Conversation,Unknown,Business Administration,Unknown,Working Professional,Better Career Prospects,0,0,High in Relevance,Potential Lead,Other Cities of Maharashtra,2,3,0,Modified
8072,588048,Lead Add Form,Reference,0,1,0.0,0,0.0,SMS Sent,Unknown,Marketing Management,Unknown,Unemployed,Better Career Prospects,0,0,Might be,Potential Lead,Unknown,2,3,0,SMS Sent
8073,588040,Lead Add Form,Reference,0,1,0.0,0,0.0,SMS Sent,Unknown,Marketing Management,Unknown,Working Professional,Better Career Prospects,0,0,Might be,Unknown,Unknown,2,3,0,SMS Sent
8074,588037,Lead Add Form,Reference,0,1,0.0,1650,0.0,Unreachable,Unknown,Business Administration,Unknown,Working Professional,Better Career Prospects,0,0,High in Relevance,Potential Lead,Unknown,2,3,0,Modified
8075,588035,Lead Add Form,Reference,1,1,0.0,0,0.0,SMS Sent,Unknown,Healthcare Management,Unknown,Working Professional,Better Career Prospects,0,0,Might be,Potential Lead,Unknown,2,2,0,Modified
8076,588029,Lead Add Form,Reference,0,0,0.0,0,0.0,Page Visited on Website,Unknown,Human Resource Management,Unknown,Unemployed,Better Career Prospects,0,0,Might be,Potential Lead,Unknown,2,3,0,Modified
8077,588025,Lead Add Form,Reference,0,1,0.0,0,0.0,SMS Sent,Unknown,Finance Management,Unknown,Working Professional,Better Career Prospects,0,0,Might be,Unknown,Unknown,2,3,0,SMS Sent
8078,588024,Lead Add Form,Welingak Website,0,1,0.0,0,0.0,SMS Sent,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,SMS Sent
8079,588021,Lead Add Form,Reference,0,1,0.0,0,0.0,SMS Sent,Unknown,Marketing Management,Unknown,Unemployed,Better Career Prospects,0,0,Might be,Potential Lead,Unknown,2,3,0,SMS Sent
8080,588019,Lead Add Form,Reference,0,1,0.0,0,0.0,SMS Sent,Unknown,Finance Management,Unknown,Working Professional,Better Career Prospects,0,0,High in Relevance,Potential Lead,Unknown,2,3,0,Modified
8081,588013,Lead Add Form,Reference,0,1,0.0,1203,0.0,Unknown,Unknown,"Banking, Investment And Insurance",Unknown,Working Professional,Better Career Prospects,0,0,Might be,Potential Lead,Unknown,2,3,0,Modified
8082,588011,Lead Add Form,Reference,0,1,0.0,0,0.0,Email Opened,Unknown,Business Administration,Unknown,Working Professional,Better Career Prospects,0,0,Might be,Potential Lead,Unknown,2,3,0,Email Opened
8083,588009,Landing Page Submission,Direct Traffic,0,1,1.0,1463,1.0,Converted to Lead,India,Supply Chain Management,Unknown,Unemployed,Better Career Prospects,0,0,Might be,Potential Lead,Other Cities of Maharashtra,2,3,1,Modified
8084,588008,Landing Page Submission,Organic Search,1,0,7.0,166,7.0,Email Bounced,India,Finance Management,Unknown,Unemployed,Better Career Prospects,0,0,Not Sure,Unknown,Other Cities,1,2,1,Modified
8085,588007,Lead Add Form,Reference,0,1,0.0,0,0.0,SMS Sent,Unknown,Operations Management,Unknown,Unemployed,Better Career Prospects,0,0,Might be,Potential Lead,Unknown,2,3,0,Modified
8086,588006,Lead Add Form,Reference,0,1,1.0,1486,1.0,Page Visited on Website,Unknown,Retail Management,Unknown,Unemployed,Better Career Prospects,0,0,Might be,Potential Lead,Unknown,2,3,0,Page Visited on Website
8087,588005,Lead Add Form,Reference,0,1,0.0,0,0.0,Email Opened,Unknown,Marketing Management,Unknown,Working Professional,Better Career Prospects,0,0,Might be,Potential Lead,Unknown,2,3,0,Email Opened
8088,588003,Lead Add Form,Reference,0,1,0.0,0,0.0,SMS Sent,Unknown,Marketing Management,Unknown,Working Professional,Better Career Prospects,0,0,Might be,Unknown,Unknown,2,3,0,SMS Sent
8089,588001,Lead Add Form,Reference,0,1,0.0,0,0.0,SMS Sent,Unknown,Marketing Management,Unknown,Working Professional,Better Career Prospects,0,0,Might be,Potential Lead,Unknown,2,3,0,SMS Sent
8090,588000,Lead Add Form,Reference,0,1,0.0,0,0.0,SMS Sent,Unknown,Finance Management,Unknown,Working Professional,Better Career Prospects,0,0,Might be,Unknown,Unknown,2,3,0,SMS Sent
8091,587996,Landing Page Submission,Organic Search,0,0,11.0,378,3.67,Page Visited on Website,India,E-Business,Unknown,Unemployed,Better Career Prospects,0,0,Not Sure,Unknown,Other Cities,2,2,0,Page Visited on Website
8092,587995,Lead Add Form,Unknown,0,1,0.0,0,0.0,Email Opened,Unknown,Marketing Management,Unknown,Working Professional,Better Career Prospects,0,0,Might be,Unknown,Unknown,2,2,0,Email Opened
8093,587991,API,Organic Search,0,1,2.0,1468,2.0,Email Opened,India,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,2,2,0,Modified
8094,587986,API,Organic Search,0,1,2.0,1064,2.0,SMS Sent,India,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,SMS Sent
8095,587985,Landing Page Submission,Direct Traffic,0,0,3.0,1077,3.0,Email Opened,India,Human Resource Management,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Other Metro Cities,2,2,0,Email Opened
8096,587979,Landing Page Submission,Google,0,1,4.0,794,4.0,SMS Sent,India,Operations Management,Online Search,Unemployed,Better Career Prospects,0,0,Might be,Unknown,Mumbai,2,3,0,SMS Sent
