,lead_number,origin,source,no_email,converted,visits,visit_time,visit_pages,last_activity,country,specialization,hear_about,occupation,search,recommendations,quality,profile,city,activity_index,profile_index,mti_copy,modified
8511,584703,API,Organic Search,0,1,2.0,645,2.0,SMS Sent,India,Unknown,Unknown,Unemployed,0,0,Might be,Unknown,Unknown,2,2,0,1
8512,584702,API,Olark Chat,0,0,0.0,0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,Unemployed,0,0,Unknown,Unknown,Unknown,2,2,0,1
8513,584697,Landing Page Submission,Direct Traffic,0,0,4.0,271,4.0,Email Opened,India,Healthcare Management,Unknown,Unemployed,0,0,Worst,Unknown,Mumbai,2,2,1,0
8514,584691,Landing Page Submission,Direct Traffic,0,1,2.0,384,2.0,SMS Sent,India,Finance Management,Unknown,Unemployed,0,0,High in Relevance,Unknown,Mumbai,2,3,1,1
8515,584683,Landing Page Submission,Direct Traffic,0,1,3.0,1011,3.0,SMS Sent,India,Healthcare Management,Unknown,Unemployed,0,0,Not Sure,Unknown,Other Metro Cities,2,1,1,1
8516,584681,Landing Page Submission,Google,0,1,4.0,690,2.0,SMS Sent,India,Hospitality Management,Unknown,Unknown,0,0,Unknown,Unknown,Other Metro Cities,2,2,1,1
8517,584668,API,Olark Chat,0,0,0.0,0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,3,2,0,1
8518,584660,Landing Page Submission,Direct Traffic,0,1,2.0,254,2.0,Email Opened,India,Supply Chain Management,Unknown,Unemployed,0,0,Unknown,Unknown,Other Cities,2,2,1,0
8519,584655,Landing Page Submission,Direct Traffic,0,0,5.0,21,5.0,SMS Sent,India,Retail Management,Unknown,Unemployed,0,0,Not Sure,Unknown,Mumbai,2,3,1,0
8520,584650,Landing Page Submission,Direct Traffic,1,0,4.0,543,4.0,Page Visited on Website,India,International Business,Unknown,Unknown,0,0,Unknown,Unknown,Mumbai,2,3,1,1
8521,584649,Landing Page Submission,Organic Search,0,1,8.0,1508,8.0,Unreachable,India,Operations Management,Unknown,Working Professional,0,1,Might be,Unknown,Other Metro Cities,2,2,1,0
8522,584636,Landing Page Submission,Direct Traffic,0,1,1.0,1459,1.0,Converted to Lead,India,Marketing Management,Unknown,Unemployed,0,0,Unknown,Unknown,Thane & Outskirts,2,2,1,1
8523,584632,Landing Page Submission,Direct Traffic,0,0,2.0,1241,2.0,SMS Sent,India,E-COMMERCE,Unknown,Unemployed,0,0,Unknown,Unknown,Other Cities,2,1,1,0
8524,584622,Landing Page Submission,Google,0,0,5.0,215,2.5,SMS Sent,India,International Business,Online Search,Unemployed,0,0,Not Sure,Unknown,Other Cities,2,2,1,0
8525,584613,Landing Page Submission,Direct Traffic,0,0,3.0,381,3.0,SMS Sent,India,Human Resource Management,Unknown,Unknown,0,0,Unknown,Unknown,Other Cities,2,2,1,1
8526,584607,Landing Page Submission,Direct Traffic,0,0,7.0,86,1.75,Page Visited on Website,India,Finance Management,Unknown,Unemployed,0,0,Not Sure,Unknown,Mumbai,2,3,1,0
8527,584604,Landing Page Submission,Direct Traffic,0,0,2.0,407,2.0,Email Opened,India,Supply Chain Management,Unknown,Unemployed,0,0,Unknown,Unknown,Mumbai,2,3,1,0
8528,584603,Landing Page Submission,Direct Traffic,0,0,2.0,300,2.0,SMS Sent,India,Operations Management,Multiple Sources,Unemployed,0,0,Unknown,Unknown,Mumbai,2,3,0,0
8529,584599,Landing Page Submission,Google,0,0,5.0,4,5.0,SMS Sent,India,Operations Management,Online Search,Unemployed,0,0,Not Sure,Unknown,Other Cities of Maharashtra,2,2,0,0
8530,584595,Landing Page Submission,Direct Traffic,0,0,2.0,362,2.0,SMS Sent,India,Services Excellence,Unknown,Unknown,0,0,Unknown,Unknown,Mumbai,2,2,1,1
8531,584591,Landing Page Submission,Direct Traffic,0,0,2.0,244,2.0,Form Submitted on Website,Australia,Supply Chain Management,Unknown,Unemployed,0,0,Unknown,Unknown,Thane & Outskirts,2,2,1,1
8532,584579,Landing Page Submission,Direct Traffic,0,0,2.0,46,2.0,Email Opened,India,Finance Management,Unknown,Unemployed,0,0,Unknown,Unknown,Mumbai,2,3,1,0
8533,584574,Landing Page Submission,Direct Traffic,0,0,2.0,148,2.0,Email Opened,India,Operations Management,Unknown,Unemployed,0,0,Worst,Unknown,Other Metro Cities,2,2,1,0
8534,584573,Landing Page Submission,Organic Search,0,1,3.0,125,3.0,Email Opened,India,Finance Management,Unknown,Unknown,0,0,Unknown,Unknown,Mumbai,2,3,1,1
8535,584572,API,Organic Search,0,0,3.0,20,3.0,Email Opened,India,Unknown,Unknown,Unemployed,0,0,Unknown,Unknown,Unknown,3,2,0,0
8536,584568,Landing Page Submission,Direct Traffic,0,0,2.0,33,2.0,SMS Sent,India,IT Projects Management,Unknown,Unemployed,0,0,Might be,Unknown,Other Cities,2,1,1,0
8537,584561,Landing Page Submission,Organic Search,0,0,10.0,1337,5.0,Email Opened,India,Business Administration,Unknown,Unemployed,0,0,Low in Relevance,Other Leads,Other Cities,2,2,1,0
8538,584540,API,Olark Chat,0,1,5.0,1296,2.5,Olark Chat Conversation,India,Finance Management,Word Of Mouth,Unemployed,0,0,Might be,Unknown,Other Cities,2,2,0,0
8539,584538,Landing Page Submission,Organic Search,0,1,4.0,1390,4.0,Email Opened,India,Marketing Management,Unknown,Unemployed,0,0,High in Relevance,Potential Lead,Mumbai,2,3,1,0
8540,584531,API,Google,0,0,2.0,1647,2.0,SMS Sent,India,Unknown,Unknown,Unemployed,0,0,Not Sure,Unknown,Unknown,2,2,0,0
8541,584528,API,Olark Chat,0,1,11.0,1882,2.75,Email Opened,India,Unknown,Unknown,Unemployed,1,1,Might be,Unknown,Unknown,2,2,0,0
8542,584514,Landing Page Submission,Direct Traffic,0,0,1.0,261,1.0,Converted to Lead,India,E-COMMERCE,Unknown,Unemployed,0,0,Worst,Other Leads,Mumbai,3,2,1,1
8543,584507,Landing Page Submission,Direct Traffic,0,0,4.0,147,4.0,Email Opened,India,E-COMMERCE,Unknown,Unknown,0,0,Unknown,Unknown,Mumbai,2,2,1,0
8544,584504,API,Direct Traffic,0,0,3.0,164,1.5,Page Visited on Website,India,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,2,2,0,0
8545,584496,API,Organic Search,0,0,2.0,413,2.0,SMS Sent,India,Unknown,Unknown,Unemployed,0,0,Unknown,Unknown,Unknown,2,2,0,0
8546,584482,Landing Page Submission,Direct Traffic,0,0,3.0,106,3.0,Page Visited on Website,India,Finance Management,Unknown,Unemployed,0,0,Unknown,Unknown,Other Cities,2,2,1,1
8547,584481,Lead Add Form,Reference,0,1,0.0,0,0.0,Email Opened,Unknown,Unknown,Unknown,Unemployed,0,0,Unknown,Potential Lead,Unknown,2,3,0,1
8548,584475,API,Organic Search,0,0,6.0,1,6.0,SMS Sent,India,Unknown,Unknown,Unemployed,0,0,Might be,Unknown,Unknown,2,2,0,0
8549,584471,Landing Page Submission,Google,0,0,6.0,120,6.0,Email Opened,India,Marketing Management,Other,Unemployed,0,0,Not Sure,Unknown,Mumbai,2,3,0,0
8550,584464,API,Olark Chat,0,0,0.0,0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,Unemployed,0,0,Unknown,Unknown,Unknown,2,2,0,1
8551,584463,API,Olark Chat,0,1,0.0,0,0.0,Email Opened,Unknown,Unknown,Unknown,Unemployed,0,0,Low in Relevance,Unknown,Mumbai,2,2,0,0
8552,584456,Landing Page Submission,Direct Traffic,0,1,9.0,1256,9.0,SMS Sent,India,Supply Chain Management,Unknown,Unknown,0,0,Unknown,Unknown,Mumbai,2,3,1,1
8553,584443,API,Organic Search,0,0,5.0,124,5.0,SMS Sent,India,Unknown,Unknown,Unemployed,0,0,Might be,Unknown,Unknown,2,2,0,0
8554,584441,Landing Page Submission,Direct Traffic,0,0,2.0,141,2.0,Email Opened,India,Human Resource Management,Unknown,Unemployed,0,0,Unknown,Unknown,Mumbai,2,3,1,1
8555,584427,API,Olark Chat,0,0,3.0,321,3.0,Olark Chat Conversation,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,2,2,0,0
8556,584422,Lead Add Form,Welingak Website,1,1,0.0,0,0.0,SMS Sent,Unknown,Unknown,Unknown,Unemployed,0,0,Unknown,Potential Lead,Unknown,2,2,0,0
8557,584415,API,Olark Chat,0,0,0.0,0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,3,2,0,1
8558,584408,API,Google,0,0,1.0,197,1.0,Converted to Lead,India,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,3,2,0,1
8559,584395,Landing Page Submission,Organic Search,0,0,3.0,521,3.0,Converted to Lead,India,Travel and Tourism,Unknown,Unknown,0,0,Unknown,Unknown,Mumbai,1,2,1,1
8560,584394,API,Google,0,0,2.0,455,1.0,Page Visited on Website,India,Unknown,Unknown,Unemployed,0,0,Unknown,Unknown,Unknown,1,2,0,1
8561,584390,Landing Page Submission,Direct Traffic,0,0,2.0,263,2.0,Email Opened,India,E-COMMERCE,Unknown,Unemployed,0,0,Might be,Unknown,Mumbai,1,2,1,1
8562,584385,API,Organic Search,0,1,9.0,1573,4.5,Form Submitted on Website,India,Operations Management,Unknown,Unemployed,0,0,Unknown,Other Leads,Other Metro Cities,2,1,1,1
8563,584379,Landing Page Submission,Organic Search,0,0,2.0,1449,2.0,Converted to Lead,India,Finance Management,Unknown,Unemployed,0,0,Unknown,Unknown,Tier II Cities,2,2,0,1
8564,584366,API,Organic Search,0,1,6.0,592,3.0,SMS Sent,India,Unknown,Unknown,Unemployed,0,0,Unknown,Unknown,Unknown,2,2,0,0
8565,584357,API,Olark Chat,0,0,0.0,0,0.0,Email Opened,Unknown,Unknown,Unknown,Unemployed,0,0,Unknown,Unknown,Unknown,2,2,0,0
8566,584352,API,Google,0,1,4.0,678,2.0,Email Opened,India,Unknown,Unknown,Unemployed,0,0,Low in Relevance,Unknown,Other Cities,1,1,0,0
8567,584347,API,Olark Chat,1,1,0.0,0,0.0,SMS Sent,Unknown,Unknown,Unknown,Unemployed,0,0,Unknown,Unknown,Unknown,2,2,0,0
8568,584341,Landing Page Submission,Organic Search,0,1,6.0,1030,6.0,SMS Sent,India,Finance Management,Unknown,Working Professional,0,0,Might be,Potential Lead,Mumbai,2,3,1,0
8569,584340,API,Organic Search,0,0,6.0,45,3.0,Olark Chat Conversation,India,Unknown,Unknown,Unemployed,0,0,Unknown,Unknown,Unknown,1,2,0,1
8570,584335,Landing Page Submission,Google,0,1,4.0,234,4.0,Unreachable,India,Finance Management,Multiple Sources,Working Professional,0,0,Might be,Unknown,Mumbai,2,3,0,0
8571,584327,API,Organic Search,0,1,2.0,1580,2.0,Unreachable,India,Unknown,Unknown,Businessman,0,0,Might be,Unknown,Unknown,2,2,0,0
8572,584324,Landing Page Submission,Google,0,0,4.0,1106,4.0,Form Submitted on Website,India,"Banking, Investment And Insurance",Online Search,Unemployed,0,0,Unknown,Unknown,Mumbai,1,3,0,1
8573,584323,Landing Page Submission,Direct Traffic,0,0,17.0,380,2.83,Page Visited on Website,United States,Services Excellence,Unknown,Unemployed,0,0,Unknown,Unknown,Mumbai,2,2,1,0
8574,584310,Landing Page Submission,Google,0,1,3.0,401,3.0,SMS Sent,India,Finance Management,Word Of Mouth,Unemployed,0,0,High in Relevance,Potential Lead,Other Cities of Maharashtra,2,3,0,0
8575,584303,API,Google,0,0,4.0,45,2.0,Olark Chat Conversation,India,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,3,2,0,1
8576,584301,Landing Page Submission,Google,0,1,3.0,535,3.0,SMS Sent,India,Supply Chain Management,Online Search,Working Professional,0,0,Might be,Potential Lead,Mumbai,2,3,0,0
8577,584299,Landing Page Submission,Direct Traffic,0,0,3.0,1419,3.0,SMS Sent,India,International Business,Unknown,Unemployed,0,0,Not Sure,Unknown,Mumbai,2,3,1,1
8578,584298,Landing Page Submission,Google,0,1,8.0,1232,4.0,Email Opened,India,Business Administration,Online Search,Unemployed,0,0,Might be,Unknown,Mumbai,2,3,0,0
8579,584292,Landing Page Submission,Google,0,0,6.0,195,2.0,SMS Sent,India,Operations Management,Student of SomeSchool,Unknown,0,0,Unknown,Unknown,Thane & Outskirts,2,2,0,1
8580,584286,API,Olark Chat,0,1,0.0,0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,Unemployed,0,0,Not Sure,Unknown,Unknown,3,2,0,1
8581,584278,Lead Add Form,Welingak Website,0,1,0.0,0,0.0,Email Opened,Unknown,Unknown,Unknown,Unemployed,0,0,Unknown,Potential Lead,Unknown,2,2,0,0
8582,584277,API,Google,0,1,6.0,565,6.0,SMS Sent,India,Unknown,Unknown,Unemployed,0,0,Might be,Unknown,Unknown,2,2,0,1
8583,584274,Landing Page Submission,Google,0,1,5.0,1538,2.5,Email Opened,India,Marketing Management,Advertisements,Unemployed,0,0,High in Relevance,Potential Lead,Thane & Outskirts,2,3,0,0
8584,584266,Landing Page Submission,Organic Search,0,0,6.0,68,6.0,Email Opened,India,Finance Management,Unknown,Unemployed,0,0,Not Sure,Unknown,Other Cities of Maharashtra,2,2,1,0
8585,584265,API,Olark Chat,0,0,0.0,0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,3,2,0,1
8586,584248,Landing Page Submission,Organic Search,1,0,4.0,348,4.0,Email Bounced,India,Business Administration,Unknown,Unknown,0,0,Unknown,Unknown,Other Cities of Maharashtra,2,2,1,1
8587,584241,API,Google,0,1,2.0,1163,2.0,SMS Sent,India,Unknown,Unknown,Unemployed,0,0,Unknown,Unknown,Unknown,2,2,0,0
8588,584237,API,Olark Chat,0,0,0.0,0,0.0,Email Opened,Unknown,Unknown,Unknown,Unemployed,0,0,Might be,Unknown,Unknown,3,2,0,0
8589,584235,Landing Page Submission,Direct Traffic,0,0,1.0,432,1.0,Converted to Lead,India,Marketing Management,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,3,2,0,1
8590,584219,API,Google,0,0,1.0,360,1.0,Converted to Lead,India,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,2,2,0,1
8591,584202,API,Olark Chat,0,1,4.0,1137,1.33,Unreachable,India,Operations Management,Unknown,Working Professional,0,0,Might be,Unknown,Other Metro Cities,2,1,1,0
8592,584198,Lead Add Form,Welingak Website,1,1,0.0,0,0.0,SMS Sent,Unknown,Unknown,Unknown,Unemployed,0,0,Unknown,Potential Lead,Unknown,2,2,0,0
8593,584197,API,Organic Search,0,0,6.0,371,3.0,Email Opened,India,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,2,2,0,1
8594,584186,Landing Page Submission,Google,0,1,7.0,1478,2.33,SMS Sent,India,Marketing Management,Unknown,Working Professional,0,0,Might be,Unknown,Mumbai,2,2,1,0
8595,584185,Landing Page Submission,Direct Traffic,0,0,2.0,252,2.0,SMS Sent,India,Operations Management,Unknown,Unemployed,0,0,Might be,Unknown,Thane & Outskirts,2,2,1,1
8596,584182,Landing Page Submission,Direct Traffic,0,0,2.0,1381,2.0,Email Opened,India,Retail Management,Unknown,Working Professional,0,0,Low in Relevance,Unknown,Other Metro Cities,2,2,1,1
8597,584160,Landing Page Submission,Google,0,1,8.0,1342,2.67,SMS Sent,India,Supply Chain Management,Student of SomeSchool,Working Professional,0,0,Might be,Potential Lead,Mumbai,3,3,0,0
8598,584152,API,Olark Chat,0,0,0.0,0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,3,2,0,1
8599,584115,Landing Page Submission,Direct Traffic,0,1,15.0,1040,3.0,Email Opened,India,Travel and Tourism,Unknown,Unemployed,0,0,Low in Relevance,Potential Lead,Mumbai,3,3,1,0
8600,584110,Landing Page Submission,Direct Traffic,0,0,3.0,173,3.0,SMS Sent,India,Marketing Management,Unknown,Unemployed,0,0,Not Sure,Unknown,Mumbai,2,3,1,0
8601,584098,API,Google,0,1,5.0,1670,1.0,SMS Sent,India,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,2,2,0,0
8602,584094,Landing Page Submission,Google,0,0,2.0,1692,2.0,SMS Sent,India,Finance Management,Word Of Mouth,Unknown,0,0,Unknown,Unknown,Mumbai,2,3,0,1
8603,584084,API,Olark Chat,0,0,0.0,0,0.0,Email Opened,Unknown,Unknown,Unknown,Unemployed,0,0,Unknown,Unknown,Unknown,2,2,0,0
8604,584076,Landing Page Submission,Google,0,0,17.0,165,5.0,SMS Sent,India,Human Resource Management,Unknown,Unemployed,0,0,Might be,Unknown,Mumbai,2,3,1,0
8605,584063,Landing Page Submission,Direct Traffic,0,0,2.0,182,2.0,Email Opened,India,Human Resource Management,Student of SomeSchool,Unemployed,0,0,Unknown,Unknown,Other Cities of Maharashtra,2,2,0,0
8606,584061,Landing Page Submission,Organic Search,0,0,4.0,114,4.0,Page Visited on Website,India,Business Administration,Unknown,Unemployed,0,0,Unknown,Unknown,Mumbai,2,3,1,1
8607,584059,Landing Page Submission,Direct Traffic,0,0,4.0,411,4.0,Email Opened,India,Healthcare Management,Unknown,Unknown,0,0,Unknown,Unknown,Mumbai,2,2,1,1
8608,584056,Landing Page Submission,Organic Search,0,0,6.0,136,3.0,SMS Sent,India,Human Resource Management,Unknown,Unemployed,0,0,Might be,Potential Lead,Other Cities of Maharashtra,2,3,0,0
8609,584055,Landing Page Submission,Organic Search,0,0,8.0,203,8.0,Email Opened,India,International Business,Unknown,Unemployed,0,0,Not Sure,Potential Lead,Thane & Outskirts,2,3,1,0
8610,584037,API,Google,0,0,4.0,1534,4.0,Page Visited on Website,India,Marketing Management,Unknown,Student,0,0,High in Relevance,Potential Lead,Other Metro Cities,2,2,0,1
8611,584032,Landing Page Submission,Direct Traffic,0,0,2.0,389,2.0,Email Opened,India,Supply Chain Management,Unknown,Unemployed,0,0,Unknown,Potential Lead,Other Cities of Maharashtra,2,3,1,0
8612,584027,API,Olark Chat,0,0,0.0,0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,Unemployed,0,0,Worst,Potential Lead,Unknown,3,2,0,1
8613,584024,Landing Page Submission,Direct Traffic,0,0,4.0,859,4.0,Email Opened,India,IT Projects Management,Unknown,Unemployed,0,0,Unknown,Potential Lead,Mumbai,2,2,1,0
8614,584023,API,Google,1,0,2.0,269,2.0,Olark Chat Conversation,India,Unknown,Unknown,Unemployed,0,0,Unknown,Potential Lead,Unknown,2,2,0,1
8615,584008,Landing Page Submission,Direct Traffic,1,0,2.0,267,2.0,SMS Sent,India,Operations Management,Unknown,Unemployed,0,0,Not Sure,Unknown,Mumbai,2,3,0,0
8616,584000,Landing Page Submission,Direct Traffic,0,0,5.0,131,2.5,Page Visited on Website,India,Marketing Management,Online Search,Unknown,0,0,Unknown,Unknown,Mumbai,2,3,0,1
8617,583981,Landing Page Submission,Direct Traffic,0,1,2.0,1239,2.0,SMS Sent,India,Business Administration,Unknown,Unemployed,0,0,Might be,Potential Lead,Other Cities of Maharashtra,2,3,1,1
8618,583972,Landing Page Submission,Organic Search,0,0,7.0,69,7.0,Email Opened,India,E-COMMERCE,Unknown,Unemployed,0,0,Unknown,Potential Lead,Other Cities,2,2,1,0
8619,583969,Landing Page Submission,Organic Search,0,0,17.0,264,6.0,SMS Sent,United Arab Emirates,Human Resource Management,Unknown,Unemployed,0,0,Not Sure,Unknown,Thane & Outskirts,3,2,1,0
8620,583960,API,Olark Chat,0,1,2.0,1122,1.0,Form Submitted on Website,India,Operations Management,Unknown,Working Professional,0,0,Low in Relevance,Potential Lead,Mumbai,2,3,1,1
8621,583957,API,Olark Chat,0,1,0.0,0,0.0,SMS Sent,Unknown,Human Resource Management,Unknown,Unemployed,0,0,High in Relevance,Potential Lead,Other Metro Cities,2,2,0,0
8622,583946,Landing Page Submission,Direct Traffic,0,1,2.0,129,2.0,Email Opened,India,Marketing Management,Unknown,Unknown,0,0,Unknown,Unknown,Mumbai,2,3,1,0
8623,583940,API,Direct Traffic,0,1,8.0,1271,8.0,SMS Sent,India,"Banking, Investment And Insurance",Unknown,Unemployed,0,0,High in Relevance,Unknown,Other Cities of Maharashtra,2,2,0,0
8624,583931,Landing Page Submission,Google,0,1,17.0,573,1.93,Page Visited on Website,India,Business Administration,Unknown,Unemployed,0,0,Might be,Potential Lead,Mumbai,2,3,1,0
8625,583924,Landing Page Submission,Direct Traffic,0,1,3.0,1353,3.0,Email Opened,India,Healthcare Management,Unknown,Student,0,0,Low in Relevance,Potential Lead,Mumbai,2,2,1,1
8626,583921,Landing Page Submission,Direct Traffic,0,0,2.0,122,2.0,SMS Sent,India,"Banking, Investment And Insurance",Unknown,Unemployed,0,0,Unknown,Potential Lead,Mumbai,2,3,1,0
8627,583891,Landing Page Submission,Direct Traffic,1,0,2.0,191,2.0,SMS Sent,India,Finance Management,Unknown,Unemployed,0,0,Unknown,Potential Lead,Mumbai,2,3,0,0
8628,583887,Landing Page Submission,Direct Traffic,1,0,3.0,40,3.0,SMS Sent,India,Finance Management,Unknown,Unemployed,0,0,Might be,Potential Lead,Mumbai,1,3,1,0
8629,583875,API,Olark Chat,0,0,0.0,0,0.0,Email Link Clicked,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,2,2,0,1
8630,583847,Landing Page Submission,Direct Traffic,0,0,2.0,306,2.0,Email Link Clicked,India,Finance Management,Unknown,Unemployed,0,0,Unknown,Potential Lead,Other Cities,2,3,1,0
8631,583845,API,Organic Search,0,0,5.0,903,5.0,SMS Sent,India,Unknown,Unknown,Unemployed,0,0,Might be,Unknown,Unknown,2,2,0,1
8632,583831,API,Olark Chat,0,0,0.0,0,0.0,SMS Sent,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,2,2,0,0
8633,583824,Landing Page Submission,Direct Traffic,1,0,1.0,341,1.0,Email Bounced,India,Finance Management,Unknown,Unemployed,0,0,Worst,Unknown,Mumbai,2,3,0,1
8634,583823,Landing Page Submission,Organic Search,1,0,3.0,146,3.0,Email Bounced,India,International Business,Unknown,Unemployed,0,0,Worst,Potential Lead,Thane & Outskirts,2,3,1,1
8635,583811,Landing Page Submission,Google,0,1,9.0,665,2.25,SMS Sent,India,Marketing Management,Word Of Mouth,Unknown,0,0,Unknown,Unknown,Thane & Outskirts,2,2,0,0
8636,583809,Landing Page Submission,Organic Search,1,0,7.0,315,2.33,Unsubscribed,India,Rural and Agribusiness,Unknown,Unemployed,0,0,Unknown,Unknown,Other Cities,2,2,1,0
8637,583802,API,Google,0,0,1.0,73,1.0,Converted to Lead,Asia/Pacific Region,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,2,2,0,1
8638,583789,Landing Page Submission,Direct Traffic,0,1,4.0,141,4.0,Olark Chat Conversation,India,Human Resource Management,Student of SomeSchool,Unemployed,0,0,Might be,Unknown,Mumbai,3,3,0,1
8639,583781,Landing Page Submission,Google,0,0,5.0,191,5.0,Email Opened,India,Marketing Management,Word Of Mouth,Unknown,0,0,Unknown,Unknown,Thane & Outskirts,2,2,0,0
8640,583774,Landing Page Submission,Organic Search,0,0,15.0,1042,9.0,SMS Sent,India,Retail Management,Unknown,Unemployed,0,0,Might be,Potential Lead,Mumbai,2,3,1,0
8641,583761,Lead Add Form,Welingak Website,0,1,0.0,0,0.0,Email Opened,Unknown,Unknown,Unknown,Unemployed,0,0,Unknown,Potential Lead,Unknown,2,2,0,0
8642,583760,Landing Page Submission,Google,0,1,4.0,417,4.0,Form Submitted on Website,India,Finance Management,Student of SomeSchool,Working Professional,0,0,Low in Relevance,Potential Lead,Mumbai,2,3,0,1
